Lead_ID,Company_Name,Region,Product_Category,Units_Ordered,Unit_Price,Lead_Source,Lead_Date,Follow_Up_Date,Sales_Stage,Salesperson_ID,Customer_Type,Is_Converted,Conversion_Time_Days,Total_Revenue,Days_to_follow_up,Lead_Month,Business_Type,Years_In_Operation,Region_India,Employees_Count,Annual_Vehicle_Fleet,Uses_Digital_Inventory,Preferred_Contact_Channel,Decision_Maker_Level,Current_Supplier_Type,Monthly_Spend_Parts_INR,Top_Product_Category,Average_Order_Frequency,Delivery_Speed_Importance,Quality_Certification_Priority,Key_Pain_Point,Open_To_Private_Label,Sustainability_Interest,Payment_Terms_Preference,Willing_To_Trial_NewVendor,Trial_Quantity_Units,Max_Discount_Required_Percent,Expected_Monthly_Spend_NewVendor_INR,Lead_Source_Survey,CRM_Engagement_Score
3da9c2a9-0ed4-4f1a-bd4c-bf374eb93eff,Hickman-Evans,West,Engine,85.0,1438.8,Trade Fair,2024-01-20,2024-02-11,Closed Lost,1006,Workshop,1,13.0,122298.0,22,01-2024,Parts Reseller,16,West,51-200,0,Yes,Phone,Owner,OEM,47000.0,Engine,Monthly,2,3,Price Volatility,Yes,1,Cash-on-Delivery,Undecided,20,10,49000.0,LinkedIn,4
14296c07-f26b-4776-913e-4de2e0c53cb8,"Allen, Davenport and Price",West,Brakes,28.0,1416.95,Website,2024-02-19,2024-03-06,Inquiry,1001,Fleet Owner,1,13.0,39674.6,16,02-2024,Parts Reseller,22,North,51-200,0,Yes,Phone,Technician,Local Distributor,79000.0,Engine,Monthly,1,2,Slow Delivery,Maybe,4,Net-30,Yes,18,0,86000.0,LinkedIn,3
d0e6e660-7c69-4ee1-bb5e-4bcf15ed6269,"Rivera, Campos and Taylor",North,Electrical,65.0,1188.52,Cold Call,2024-02-26,2024-03-06,Quoted,1005,Workshop,0,,77253.8,9,02-2024,Workshop,28,North,<10,0,No,Email,Manager,Online Marketplace,41000.0,Filters,Monthly,2,5,Stock-outs,Yes,1,Cash-on-Delivery,No,0,7,41000.0,Referral,6
885f6e66-c2b6-42c5-ba5d-310011b7e948,"Ramsey, Mason and Mccann",South,Transmission,65.0,1487.43,Trade Fair,2024-01-12,2024-01-31,Inquiry,1004,Workshop,1,15.0,96682.95,19,01-2024,Workshop,10,West,<10,0,No,Phone,Owner,Local Distributor,34000.0,Suspension,Monthly,5,1,Stock-outs,Yes,4,Cash-on-Delivery,Yes,15,9,40000.0,Cold Call,10
a8e56e0c-20de-435d-a031-d750c40db9b4,Davis and Sons,East,Engine,32.0,839.5,Cold Call,2024-06-16,2024-06-19,Closed Won,1001,Reseller,0,,26864.0,3,06-2024,Workshop,13,West,>200,0,No,In-app Portal,Procurement Officer,Online Marketplace,49000.0,Engine,Ad-hoc,5,1,Price Volatility,Yes,1,Pre-paid,Yes,36,18,54000.0,Referral,7
2a45c2ab-8cbf-4db0-b264-accc79ac1b1e,Peterson PLC,North,Brakes,62.0,1446.01,Trade Fair,2024-06-01,2024-06-19,Closed Won,1020,Workshop,0,,89652.62,18,06-2024,Workshop,6,South,>200,0,No,In-app Portal,Owner,OEM,18000.0,Suspension,Bi-weekly,4,1,Stock-outs,No,4,Net-15,No,0,3,16000.0,Cold Call,6
9b49bd26-df57-459a-8715-a10343dac043,"Sanders, Ayala and Johnson",East,Filters,47.0,159.63,Trade Fair,2024-01-09,2024-02-08,Quoted,1011,Fleet Owner,1,15.0,7502.61,30,01-2024,Workshop,20,West,51-200,0,No,Email,Owner,OEM,43000.0,Engine,Weekly,4,2,Slow Delivery,Maybe,4,Cash-on-Delivery,Yes,41,24,55000.0,Company Website,9
edcd465e-3638-4821-b6e0-7cc06c52c49f,Bowers-Hayes,West,Suspension,45.0,580.24,Website,2024-05-22,2024-06-04,Closed Won,1001,Reseller,1,3.0,26110.8,13,05-2024,Fleet Owner,13,West,<10,308,Yes,Phone,Technician,OEM,126000.0,Suspension,Ad-hoc,2,4,Quality Variance,No,5,Financing,Yes,24,3,158000.0,Referral,2
b09b2a5c-badc-432a-8159-0f538a0f4efb,Kelly Group,South,Cooling,43.0,376.8,Referral,2024-04-03,2024-04-22,Quoted,1004,Fleet Owner,0,,16202.4,19,04-2024,Workshop,11,Central,>200,0,No,In-app Portal,Owner,OEM,54000.0,Body,Ad-hoc,3,5,Price Volatility,No,2,Financing,No,0,16,43000.0,LinkedIn,7
66245bfa-4fcc-439a-b683-d2e6337ea2df,Lopez-Willis,East,Cooling,90.0,333.96,Website,2024-04-25,2024-05-15,Closed Won,1001,Workshop,0,,30056.399999999998,20,04-2024,Workshop,21,North,<10,0,Yes,Email,Procurement Officer,OEM,44000.0,Suspension,Monthly,1,3,Stock-outs,Maybe,1,Financing,No,0,0,37000.0,Referral,6
5f987c71-a65e-488e-abf3-ad39fec21bbe,Miller-Montgomery,East,Transmission,53.0,254.16,Cold Call,2024-06-03,2024-06-09,Negotiation,1018,Fleet Owner,0,,13470.48,6,06-2024,Workshop,13,South,11-50,0,Yes,WhatsApp,Owner,Local Distributor,37000.0,Electrical,Bi-weekly,3,1,Price Volatility,Yes,4,Financing,Yes,14,21,45000.0,Company Website,3
7394988f-847f-49b4-a64d-1bcb702753a1,Marquez Inc,West,Engine,21.0,952.5,Cold Call,2024-03-09,2024-03-16,Negotiation,1019,Fleet Owner,0,,20002.5,7,03-2024,Workshop,14,East,11-50,0,Yes,Phone,Owner,Local Distributor,34000.0,Body,Bi-weekly,1,2,Quality Variance,Maybe,3,Financing,Yes,24,18,40000.0,LinkedIn,7
1064005c-3985-43cf-bf76-be1d1efa2197,Moore-Dawson,East,Cooling,74.0,1182.92,Trade Fair,2024-05-16,2024-06-08,Closed Lost,1009,Workshop,1,13.0,87536.08,23,05-2024,Parts Reseller,14,Central,<10,0,No,Email,Owner,Local Distributor,65000.0,Brakes,Bi-weekly,1,1,Warranty Issues,No,5,Net-30,Yes,37,21,67000.0,Company Website,9
8dcdcd03-969b-4662-8562-8059568cc69b,"Moore, Price and Ward",East,Electrical,74.0,888.53,Trade Fair,2024-01-05,2024-01-29,Quoted,1010,Reseller,1,11.0,65751.22,24,01-2024,Parts Reseller,8,North-East,>200,0,Yes,In-app Portal,Owner,Local Distributor,80000.0,Filters,Weekly,5,3,Warranty Issues,Yes,1,Net-15,Undecided,19,24,90000.0,Referral,9
01d74256-3860-4ab6-96a4-02f23ae8cc93,Smith LLC,West,Cooling,69.0,263.1,Referral,2024-02-26,2024-03-09,Inquiry,1002,Fleet Owner,1,14.0,18153.9,12,02-2024,Fleet Owner,4,Central,51-200,306,Yes,Phone,Manager,OEM,72000.0,Filters,Monthly,5,4,Warranty Issues,Yes,3,Net-30,Undecided,14,21,69000.0,Trade Fair,9
0f1259e0-a18f-46b6-b535-106e122c9a56,Ward-Nelson,North,Cooling,78.0,1226.13,Website,2024-01-17,2024-01-18,Negotiation,1001,Workshop,0,,95638.14000000001,1,01-2024,Parts Reseller,25,Central,11-50,0,Yes,Phone,Manager,Local Distributor,83000.0,Brakes,Bi-weekly,4,1,Price Volatility,Yes,1,Cash-on-Delivery,Yes,14,16,108000.0,Company Website,9
080aadfb-e7c9-4b26-9141-25c63a9bedd4,Miller Group,West,Cooling,89.0,972.13,Cold Call,2024-05-08,2024-05-11,Closed Lost,1003,Reseller,1,12.0,86519.56999999999,3,05-2024,Workshop,3,South,51-200,0,Yes,WhatsApp,Owner,OEM,61000.0,Filters,Bi-weekly,4,4,Quality Variance,Yes,3,Net-30,No,0,21,58000.0,Company Website,5
839fbc50-1223-4513-9496-f63cdc1110c1,Hawkins-Hunt,North,Steering,9.0,612.84,Cold Call,2024-01-07,2024-01-24,Quoted,1013,Reseller,1,3.0,5515.56,17,01-2024,Fleet Owner,10,South,<10,118,Yes,Email,Manager,Online Marketplace,89000.0,Other,Monthly,2,2,Price Volatility,Maybe,1,Financing,No,0,2,71000.0,Trade Fair,1
7c441fe7-ab42-40a7-874a-493b3ceddf2d,Johnson LLC,South,Brakes,6.0,1027.49,Referral,2024-01-25,2024-02-16,Inquiry,1005,Reseller,1,11.0,6164.9400000000005,22,01-2024,Workshop,21,South,11-50,0,No,WhatsApp,Manager,OEM,27000.0,Other,Ad-hoc,3,4,Quality Variance,Yes,4,Cash-on-Delivery,Undecided,12,16,27000.0,Cold Call,10
b92da22b-21df-406f-8a0b-3c3336d8393a,"Davis, George and Nguyen",North,Engine,26.0,426.86,Cold Call,2024-05-02,2024-05-04,Quoted,1005,Fleet Owner,1,3.0,11098.36,2,05-2024,Workshop,4,West,51-200,0,No,WhatsApp,Procurement Officer,Local Distributor,27000.0,Other,Weekly,4,5,Quality Variance,No,4,Net-15,Yes,20,25,29000.0,Cold Call,5
93829b43-922f-415a-a1e3-db63ef7ddc76,Smith-Gutierrez,North,Electrical,61.0,550.53,Trade Fair,2024-01-04,2024-02-03,Negotiation,1009,Fleet Owner,1,13.0,33582.33,30,01-2024,Workshop,20,North-East,11-50,0,Yes,WhatsApp,Technician,Online Marketplace,48000.0,Other,Ad-hoc,3,4,Slow Delivery,Maybe,1,Financing,No,0,9,44000.0,Company Website,7
7914c120-c8dc-419f-be35-11287900f7f9,Hardy PLC,South,Engine,70.0,1380.35,Cold Call,2024-03-15,2024-03-29,Inquiry,1019,Fleet Owner,0,,96624.5,14,03-2024,Fleet Owner,22,South,>200,131,Yes,Phone,Procurement Officer,Local Distributor,89000.0,Electrical,Monthly,2,4,Stock-outs,Yes,3,Financing,No,0,25,78000.0,Cold Call,1
1825bc54-30be-445f-a835-14f2ceb81f9d,Armstrong and Sons,North,Steering,46.0,471.23,Referral,2024-04-15,2024-04-17,Closed Won,1019,Reseller,0,,21676.58,2,04-2024,Parts Reseller,20,West,<10,0,Yes,Phone,Technician,Local Distributor,85000.0,Brakes,Ad-hoc,2,4,Price Volatility,Yes,3,Net-30,Yes,10,13,87000.0,LinkedIn,9
5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,"James, Taylor and Turner",West,Transmission,20.0,731.48,Referral,2024-03-17,2024-03-29,Closed Lost,1018,Fleet Owner,0,,14629.6,12,03-2024,Workshop,10,South,<10,0,Yes,Phone,Owner,Local Distributor,35000.0,Engine,Bi-weekly,5,1,Quality Variance,No,4,Pre-paid,Yes,29,12,35000.0,Trade Fair,9
dd2467ac-778e-4db3-a93d-ffbc6c6fa611,Thomas-Jackson,North,Transmission,55.0,1340.7,Cold Call,2024-06-28,2024-07-13,Negotiation,1017,Workshop,1,7.0,73738.5,15,06-2024,Parts Reseller,1,North,51-200,0,Yes,Email,Owner,OEM,85000.0,Suspension,Ad-hoc,2,1,Quality Variance,Maybe,3,Net-15,Yes,16,7,103000.0,Cold Call,10
a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Fisher-Washington,South,Transmission,43.0,1076.2,Website,2024-04-10,2024-05-04,Quoted,1005,Fleet Owner,1,10.0,46276.6,24,04-2024,Workshop,27,North,>200,0,No,In-app Portal,Technician,Local Distributor,38000.0,Body,Monthly,5,2,Slow Delivery,Yes,3,Financing,Yes,18,2,45000.0,Trade Fair,2
0f844fef-1931-49ee-a56c-0941fbf24050,Ward and Sons,West,Filters,90.0,140.19,Cold Call,2024-03-08,2024-03-12,Negotiation,1014,Fleet Owner,0,,12617.1,4,03-2024,Parts Reseller,10,North,11-50,0,Yes,WhatsApp,Manager,Online Marketplace,57000.0,Engine,Monthly,4,4,Price Volatility,Yes,5,Pre-paid,No,0,22,52000.0,Company Website,9
ccf3a171-56dc-4907-ba6c-34ab6712303a,"Weber, Wheeler and Gonzalez",South,Cooling,80.0,263.59,Trade Fair,2024-05-13,2024-05-21,Inquiry,1018,Reseller,0,,21087.199999999997,8,05-2024,Workshop,25,North-East,<10,0,Yes,Phone,Technician,Direct Import,36000.0,Brakes,Monthly,5,4,Slow Delivery,No,3,Net-30,No,0,18,33000.0,Trade Fair,7
310c0c00-3fa7-4104-9bf9-0e27dc96925e,Taylor Inc,South,Filters,92.0,61.37,Website,2024-02-24,2024-03-20,Closed Lost,1011,Fleet Owner,1,4.0,5646.04,25,02-2024,Workshop,6,South,>200,0,Yes,WhatsApp,Manager,Local Distributor,28000.0,Electrical,Bi-weekly,3,4,Quality Variance,Maybe,5,Cash-on-Delivery,Yes,14,10,30000.0,Company Website,2
23e2fcb4-72d8-467d-894a-05e430b187ef,Cook-Oliver,East,Brakes,44.0,964.84,Trade Fair,2024-03-28,2024-04-27,Negotiation,1001,Workshop,0,,42452.96,30,03-2024,Workshop,5,Central,11-50,0,Yes,In-app Portal,Owner,Local Distributor,60000.0,Brakes,Monthly,2,2,Slow Delivery,Yes,5,Net-15,Undecided,17,24,64000.0,LinkedIn,6
766ecb15-474e-4c19-aef9-12766c006f61,Alexander-Jordan,East,Transmission,42.0,699.13,Cold Call,2024-04-20,2024-05-11,Quoted,1002,Reseller,1,8.0,29363.46,21,04-2024,Parts Reseller,24,East,<10,0,Yes,Phone,Technician,Online Marketplace,68000.0,Brakes,Ad-hoc,1,5,Warranty Issues,Yes,5,Financing,Yes,39,4,98000.0,Company Website,5
134c6c92-ec5b-427c-9fde-4fbf3ff350bf,"Mccann, Taylor and Flores",South,Steering,64.0,244.7,Website,2024-01-30,2024-02-06,Closed Won,1009,Workshop,1,10.0,15660.8,7,01-2024,Workshop,29,North,51-200,0,No,WhatsApp,Procurement Officer,Local Distributor,46000.0,Suspension,Ad-hoc,3,3,Stock-outs,Maybe,5,Net-30,Undecided,16,20,54000.0,Trade Fair,7
db20a56e-dc81-4fe7-8eda-8bbb71710434,"Harris, Edwards and Oconnell",South,Electrical,63.0,1439.0,Trade Fair,2024-02-11,2024-03-03,Negotiation,1010,Reseller,1,13.0,90657.0,21,02-2024,Workshop,26,North,11-50,0,No,Email,Technician,OEM,35000.0,Filters,Weekly,2,2,Slow Delivery,Yes,4,Pre-paid,Yes,30,11,39000.0,Trade Fair,1
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Carter-Neal,South,Engine,14.0,818.01,Cold Call,2024-01-23,2024-02-08,Closed Won,1011,Reseller,1,7.0,11452.14,16,01-2024,Workshop,23,Central,>200,0,No,WhatsApp,Manager,OEM,29000.0,Filters,Monthly,1,4,Price Volatility,Yes,3,Net-15,Undecided,12,16,29000.0,Referral,6
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Faulkner-Casey,East,Cooling,68.0,400.75,Cold Call,2024-04-07,2024-04-14,Inquiry,1012,Fleet Owner,1,5.0,27251.0,7,04-2024,OEM Dealer,8,South,11-50,0,No,WhatsApp,Owner,OEM,113000.0,Brakes,Ad-hoc,5,1,Warranty Issues,No,3,Net-15,Undecided,18,0,85000.0,Cold Call,7
c0e9ab30-ed26-42e9-97e0-11b7f8102383,Bennett-Velasquez,East,Suspension,67.0,775.88,Website,2024-01-17,2024-01-20,Closed Lost,1002,Workshop,1,13.0,51983.96,3,01-2024,OEM Dealer,28,Central,51-200,0,Yes,WhatsApp,Procurement Officer,Local Distributor,153000.0,Other,Monthly,5,3,Quality Variance,Yes,2,Net-15,Undecided,8,15,178000.0,Company Website,8
680ac07a-2a93-4d62-bc83-5dc0d9441fa5,Diaz-Frederick,North,Electrical,53.0,1035.45,Cold Call,2024-02-07,2024-02-14,Closed Lost,1013,Reseller,0,,54878.850000000006,7,02-2024,Parts Reseller,21,North,51-200,0,No,WhatsApp,Owner,OEM,61000.0,Suspension,Bi-weekly,2,4,Slow Delivery,Yes,5,Financing,Undecided,9,17,69000.0,Referral,8
dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,Vargas PLC,North,Cooling,68.0,160.55,Referral,2024-06-04,2024-06-26,Closed Won,1017,Fleet Owner,1,6.0,10917.400000000001,22,06-2024,Workshop,6,East,<10,0,Yes,Email,Procurement Officer,OEM,31000.0,Electrical,Bi-weekly,4,4,Slow Delivery,No,4,Net-15,Yes,48,25,34000.0,Company Website,7
2a25a888-0f02-4ad0-a706-7ef466aa9385,Maldonado PLC,South,Filters,36.0,448.32,Trade Fair,2024-02-29,2024-03-03,Closed Lost,1002,Reseller,1,4.0,16139.52,3,02-2024,OEM Dealer,4,Central,11-50,0,Yes,Email,Manager,OEM,125000.0,Brakes,Monthly,3,2,Slow Delivery,No,5,Net-30,No,0,8,96000.0,Cold Call,8
63f2ae24-fc3d-4348-808d-4127610461e3,Benton Group,West,Filters,11.0,1220.1,Trade Fair,2024-06-27,2024-06-30,Inquiry,1009,Reseller,0,,13421.099999999999,3,06-2024,Fleet Owner,27,South,<10,140,Yes,Phone,Technician,Direct Import,101000.0,Brakes,Monthly,3,1,Stock-outs,Yes,4,Net-30,No,0,1,80000.0,Trade Fair,1
c8fe3ccd-c8b8-49c6-ad30-49cf43e458fc,"Clark, Salinas and Guerra",West,Electrical,25.0,716.51,Cold Call,2024-03-05,2024-04-02,Negotiation,1015,Reseller,1,13.0,17912.75,28,03-2024,Fleet Owner,9,South,51-200,358,Yes,Phone,Technician,OEM,127000.0,Suspension,Bi-weekly,4,1,Slow Delivery,Yes,3,Net-15,Yes,26,1,153000.0,Cold Call,8
b253d218-6c4a-47ea-8906-17f2747b6dba,Fuentes Group,East,Filters,24.0,842.54,Cold Call,2024-01-17,2024-02-11,Closed Won,1004,Reseller,1,12.0,20220.96,25,01-2024,Workshop,23,North-East,>200,0,Yes,WhatsApp,Manager,OEM,44000.0,Engine,Bi-weekly,3,1,Quality Variance,No,2,Net-30,Undecided,5,3,46000.0,Referral,4
c88a618e-fed4-457d-bb02-6576f512c4c3,"Porter, Schultz and Allen",East,Transmission,30.0,677.58,Referral,2024-05-21,2024-06-16,Negotiation,1003,Reseller,0,,20327.4,26,05-2024,Workshop,5,South,>200,0,Yes,In-app Portal,Technician,Local Distributor,46000.0,Electrical,Bi-weekly,5,5,Slow Delivery,No,5,Net-15,Yes,19,7,57000.0,Trade Fair,6
7c967f79-b7e9-4aca-a970-65e18e46d534,"Moore, Henderson and Bennett",East,Brakes,72.0,113.65,Website,2024-04-05,2024-04-28,Negotiation,1008,Reseller,1,5.0,8182.8,23,04-2024,Workshop,9,South,11-50,0,No,Phone,Owner,OEM,47000.0,Brakes,Weekly,1,4,Slow Delivery,Maybe,4,Pre-paid,Yes,18,21,55000.0,Trade Fair,6
37bb3eec-4bf5-4b52-b09d-258c27a0c3d7,Ewing-Mendoza,South,Engine,90.0,290.34,Cold Call,2024-04-28,2024-04-30,Quoted,1010,Fleet Owner,1,6.0,26130.6,2,04-2024,OEM Dealer,9,South,11-50,0,No,Phone,Owner,Direct Import,85000.0,Engine,Weekly,4,3,Quality Variance,No,5,Net-30,Undecided,6,5,98000.0,Trade Fair,10
bc594585-9445-48c0-8ef8-c2d6f7fd5646,Ferguson-Mclean,West,Brakes,19.0,696.04,Cold Call,2024-02-12,2024-02-26,Inquiry,1016,Reseller,1,10.0,13224.759999999998,14,02-2024,Parts Reseller,9,South,51-200,0,Yes,Email,Technician,Direct Import,53000.0,Engine,Weekly,5,3,Price Volatility,No,3,Net-30,Yes,49,3,63000.0,LinkedIn,4
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,"Barnes, Johnson and Schmitt",North,Cooling,89.0,353.32,Cold Call,2024-05-29,2024-06-01,Quoted,1013,Workshop,1,4.0,31445.48,3,05-2024,Workshop,21,East,51-200,0,Yes,WhatsApp,Procurement Officer,Local Distributor,29000.0,Suspension,Bi-weekly,5,2,Stock-outs,Maybe,3,Pre-paid,Yes,34,0,36000.0,LinkedIn,4
7a0ecfea-958c-49ba-8cd6-20c20ea2622b,"Woodard, Herrera and Little",South,Engine,83.0,122.47,Cold Call,2024-01-24,2024-02-21,Inquiry,1016,Fleet Owner,0,,10165.01,28,01-2024,Workshop,28,East,>200,0,No,Phone,Manager,Local Distributor,27000.0,Electrical,Monthly,1,1,Warranty Issues,Maybe,1,Cash-on-Delivery,Yes,23,9,25000.0,Referral,8
87f7e1fb-da4b-49ca-ab5c-f46780bacd64,Rodriguez and Sons,North,Steering,90.0,1273.29,Trade Fair,2024-03-27,2024-04-10,Closed Won,1006,Workshop,0,,114596.09999999999,14,03-2024,Parts Reseller,28,South,<10,0,Yes,Phone,Owner,Local Distributor,84000.0,Engine,Bi-weekly,1,1,Quality Variance,Yes,1,Cash-on-Delivery,Undecided,8,15,77000.0,LinkedIn,7
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,"Ortega, Jackson and Salazar",North,Engine,96.0,1472.73,Cold Call,2024-03-24,2024-04-23,Quoted,1006,Reseller,0,,141382.08000000002,30,03-2024,Workshop,23,Central,<10,0,Yes,Email,Manager,OEM,43000.0,Filters,Ad-hoc,4,4,Slow Delivery,Maybe,4,Net-15,Undecided,14,7,44000.0,Referral,4
118a9d29-2f92-4996-99f1-95d014822f53,"Terrell, Byrd and Ross",South,Brakes,18.0,1200.06,Trade Fair,2024-01-21,2024-02-18,Inquiry,1019,Workshop,0,,21601.079999999998,28,01-2024,Fleet Owner,7,North,11-50,206,Yes,Email,Procurement Officer,OEM,92000.0,Engine,Weekly,5,1,Stock-outs,Maybe,2,Net-30,Yes,36,12,117000.0,LinkedIn,4
dca02eec-acda-4acc-9165-e21098543881,Sheppard-Jordan,North,Electrical,31.0,1287.99,Cold Call,2024-01-16,2024-01-20,Negotiation,1001,Reseller,0,,39927.69,4,01-2024,Fleet Owner,29,North,11-50,310,Yes,Email,Technician,OEM,32000.0,Brakes,Bi-weekly,5,1,Slow Delivery,Yes,1,Net-15,No,0,6,34000.0,Trade Fair,9
f10c718b-1eb0-438a-a75d-d5af3c365296,Garcia and Sons,West,Engine,44.0,400.87,Website,2024-06-06,2024-06-17,Negotiation,1003,Reseller,1,12.0,17638.28,11,06-2024,Fleet Owner,17,West,11-50,191,Yes,WhatsApp,Technician,OEM,136000.0,Body,Weekly,5,4,Quality Variance,Yes,4,Cash-on-Delivery,No,0,20,120000.0,Trade Fair,9
94340a03-3f07-4814-91d6-3f78e3e9de99,"Burgess, Grant and Watts",North,Steering,62.0,1442.91,Referral,2024-03-23,2024-04-14,Closed Lost,1018,Fleet Owner,0,,89460.42,22,03-2024,Workshop,17,North-East,>200,0,No,Email,Manager,Local Distributor,31000.0,Brakes,Bi-weekly,1,3,Stock-outs,No,4,Pre-paid,No,0,0,26000.0,Referral,2
14fcdd54-9e8f-4965-8a2c-827e98326856,Griffin Group,West,Steering,32.0,335.54,Website,2024-06-29,2024-07-28,Negotiation,1020,Fleet Owner,1,7.0,10737.28,29,06-2024,Parts Reseller,22,North,<10,0,No,In-app Portal,Manager,OEM,106000.0,Other,Monthly,3,3,Price Volatility,Yes,1,Cash-on-Delivery,No,0,5,77000.0,Company Website,4
90b2b633-956b-4c0c-a849-9b926b5252e3,Barton-Chapman,West,Steering,30.0,1429.57,Cold Call,2024-05-16,2024-05-30,Quoted,1016,Reseller,0,,42887.1,14,05-2024,Parts Reseller,24,North,>200,0,No,WhatsApp,Owner,OEM,45000.0,Electrical,Bi-weekly,4,2,Stock-outs,No,3,Pre-paid,Undecided,18,14,51000.0,Trade Fair,8
42c18a62-ef48-48d5-90fd-9d3f85d51695,"Hernandez, Cuevas and Webb",West,Brakes,67.0,1492.49,Cold Call,2024-01-11,2024-01-24,Closed Lost,1002,Fleet Owner,0,,99996.83,13,01-2024,Parts Reseller,29,West,51-200,0,Yes,WhatsApp,Owner,Local Distributor,56000.0,Filters,Bi-weekly,4,1,Quality Variance,Yes,3,Pre-paid,Yes,32,21,61000.0,Trade Fair,2
506e5a9a-b758-488d-ab73-295b344a54b8,Perry-Nixon,East,Engine,70.0,1082.0,Cold Call,2024-03-27,2024-03-28,Negotiation,1015,Workshop,1,13.0,75740.0,1,03-2024,Workshop,18,East,51-200,0,No,Phone,Manager,Local Distributor,18000.0,Brakes,Monthly,4,3,Stock-outs,Yes,1,Net-15,Yes,14,10,27000.0,Referral,2
21813d25-6552-48a6-83ff-50113d1a85dd,Guerra Ltd,North,Suspension,29.0,1472.66,Website,2024-01-12,2024-02-01,Inquiry,1019,Fleet Owner,1,14.0,42707.14,20,01-2024,Workshop,19,North,51-200,0,No,Email,Procurement Officer,OEM,44000.0,Other,Ad-hoc,2,2,Stock-outs,Yes,4,Pre-paid,No,0,1,37000.0,Company Website,2
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,Bailey LLC,South,Electrical,7.0,875.83,Cold Call,2024-06-09,2024-06-24,Negotiation,1009,Fleet Owner,1,12.0,6130.81,15,06-2024,Workshop,23,South,<10,0,Yes,Phone,Owner,OEM,29000.0,Suspension,Weekly,3,3,Stock-outs,Maybe,2,Net-30,Yes,38,14,40000.0,LinkedIn,6
ef8c485b-c07a-40f2-add4-253b50f0fd0a,Mueller-Boyd,South,Transmission,76.0,426.34,Website,2024-03-13,2024-03-30,Closed Lost,1013,Workshop,1,6.0,32401.839999999997,17,03-2024,Parts Reseller,8,East,51-200,0,Yes,Phone,Manager,OEM,51000.0,Electrical,Weekly,3,1,Stock-outs,Yes,5,Pre-paid,Yes,14,7,63000.0,Referral,5
9f044aed-7552-4327-8262-7f7312922f83,Alvarez-Kim,North,Engine,48.0,683.64,Trade Fair,2024-02-22,2024-03-09,Quoted,1019,Fleet Owner,0,,32814.72,16,02-2024,Workshop,10,South,<10,0,Yes,Email,Procurement Officer,OEM,26000.0,Body,Weekly,5,2,Slow Delivery,No,1,Net-15,Yes,18,7,27000.0,Cold Call,4
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,"Chavez, Jones and Williams",East,Steering,46.0,910.66,Referral,2024-06-13,2024-06-21,Quoted,1010,Reseller,0,,41890.36,8,06-2024,Workshop,19,North,51-200,0,Yes,Phone,Technician,Online Marketplace,48000.0,Electrical,Monthly,2,1,Quality Variance,Yes,5,Pre-paid,Yes,39,23,56000.0,LinkedIn,2
8181a8cc-3691-47eb-89a2-688b12c136e0,"Wilson, Sweeney and Wong",East,Suspension,10.0,780.745,Referral,2024-04-04,2024-05-03,Inquiry,1008,Workshop,1,13.0,7807.45,29,04-2024,Workshop,2,North,51-200,0,Yes,In-app Portal,Technician,Direct Import,47000.0,Filters,Ad-hoc,2,3,Quality Variance,Yes,1,Financing,Undecided,14,24,53000.0,Cold Call,7
5958a499-eeea-463e-a1e8-ac6843e42caf,"Marsh, Spears and Yang",West,Transmission,43.0,952.4,Website,2024-03-04,2024-03-24,Inquiry,1016,Reseller,1,5.0,40953.2,20,03-2024,Parts Reseller,10,South,51-200,0,Yes,WhatsApp,Manager,Local Distributor,102000.0,Brakes,Weekly,1,2,Price Volatility,Yes,4,Cash-on-Delivery,Yes,28,6,115000.0,Referral,9
3e896c64-e117-4ac3-919c-4ea3e1805081,"Thompson, Moore and Castro",North,Transmission,56.0,1472.71,Trade Fair,2024-02-13,2024-03-04,Negotiation,1018,Workshop,1,15.0,82471.76000000001,20,02-2024,Workshop,22,West,11-50,0,Yes,WhatsApp,Manager,Local Distributor,33000.0,Brakes,Weekly,1,2,Quality Variance,Yes,4,Net-15,No,0,15,32000.0,Referral,3
702cdd20-2862-48b8-88f4-ef125e9953d2,Hall-Sullivan,North,Cooling,27.0,325.66,Website,2024-06-04,2024-06-20,Negotiation,1019,Reseller,1,6.0,8792.820000000002,16,06-2024,OEM Dealer,30,Central,11-50,0,Yes,Email,Technician,Online Marketplace,127000.0,Brakes,Monthly,5,3,Warranty Issues,No,3,Pre-paid,Undecided,12,14,144000.0,Trade Fair,7
4d71c366-b41b-4143-8b10-550cd5704f32,Lopez Ltd,South,Engine,93.0,1199.26,Trade Fair,2024-04-14,2024-04-26,Inquiry,1011,Reseller,1,10.0,111531.18,12,04-2024,Parts Reseller,16,West,11-50,0,Yes,Email,Procurement Officer,Local Distributor,47000.0,Other,Ad-hoc,5,3,Slow Delivery,No,2,Financing,Yes,19,24,57000.0,Cold Call,8
